,YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,Stratification2,GeoLocation,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1
447531,2014,2014,MA,Massachusetts,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,34.1,34.1,,,33.2,35.1,Gender,Female,,POINT (-72.08269067499964 42.27687047000046),25,DIS,DIS1_0,CRDPREV,GENDER,GENF
447534,2012,2012,VA,Virginia,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,33.6,33.6,,,32.9,34.3,Overall,Overall,,POINT (-78.45789046299967 37.54268067400045),51,DIS,DIS1_0,CRDPREV,OVERALL,OVR
447539,2013,2013,WY,Wyoming,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,POINT (-108.10983035299967 43.23554134300048),56,DIS,DIS1_0,CRDPREV,RACE,BLK
447540,2012,2012,UT,Utah,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,35.6,35.6,,,34.0,37.2,Gender,Male,,POINT (-111.58713063499971 39.360700171000474),49,DIS,DIS1_0,CRDPREV,GENDER,GENM
447543,2012,2012,TN,Tennessee,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,39.8,39.8,,,39.0,40.6,Overall,Overall,,POINT (-85.77449091399967 35.68094058000048),47,DIS,DIS1_0,CRDPREV,OVERALL,OVR
447550,2012,2012,LA,Louisiana,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,41.5,41.5,,,40.1,42.8,Gender,Male,,POINT (-92.44568007099969 31.31266064400046),22,DIS,DIS1_0,CRDPREV,GENDER,GENM
447562,2018,2018,UT,Utah,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,33.9,33.9,,,33.8,34.1,Gender,Female,,POINT (-111.58713063499971 39.360700171000474),49,DIS,DIS1_0,CRDPREV,GENDER,GENF
447566,2014,2014,ND,North Dakota,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,POINT (-100.11842104899966 47.47531977900047),38,DIS,DIS1_0,CRDPREV,RACE,HIS
447567,2016,2016,SD,South Dakota,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,31.0,31.0,,,28.4,33.7,Gender,Female,,POINT (-100.3735306369997 44.353130053000484),46,DIS,DIS1_0,CRDPREV,GENDER,GENF
447572,2017,2017,WA,Washington,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,35.7,35.7,,,35.0,36.4,Race/Ethnicity,"White, non-Hispanic",,POINT (-120.47001078999972 47.52227862900048),53,DIS,DIS1_0,CRDPREV,RACE,WHT
447576,2013,2013,ID,Idaho,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,39.1,39.1,,,37.3,40.9,Overall,Overall,,POINT (-114.3637300419997 43.682630005000476),16,DIS,DIS1_0,CRDPREV,OVERALL,OVR
447581,2011,2011,NV,Nevada,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,35.1,35.1,,,30.7,39.4,Race/Ethnicity,Hispanic,,POINT (-117.07184056399967 39.493240390000494),32,DIS,DIS1_0,CRDPREV,RACE,HIS
447586,2011,2011,NE,Nebraska,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,POINT (-99.36572062299967 41.6410409880005),31,DIS,DIS1_0,CRDPREV,RACE,AIAN
447591,2011,2011,NJ,New Jersey,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,27.6,27.6,,,24.5,30.7,Race/Ethnicity,"Asian, non-Hispanic",,POINT (-74.27369128799967 40.13057004800049),34,DIS,DIS1_0,CRDPREV,RACE,ASN
447597,2014,2014,UT,Utah,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,33.9,33.9,,,27.6,40.1,Race/Ethnicity,Hispanic,,POINT (-111.58713063499971 39.360700171000474),49,DIS,DIS1_0,CRDPREV,RACE,HIS
447607,2016,2016,RI,Rhode Island,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,POINT (-71.52247031399963 41.70828019300046),44,DIS,DIS1_0,CRDPREV,RACE,AIAN
447611,2016,2016,NM,New Mexico,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,POINT (-106.24058098499967 34.52088095200048),35,DIS,DIS1_0,CRDPREV,RACE,BLK
447612,2015,2015,NY,New York,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,28.1,28.1,,,26.7,29.5,Race/Ethnicity,"Asian, non-Hispanic",,POINT (-75.54397042699964 42.82700103200045),36,DIS,DIS1_0,CRDPREV,RACE,ASN
447614,2013,2013,WV,West Virginia,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,POINT (-80.71264013499967 38.66551020200046),54,DIS,DIS1_0,CRDPREV,RACE,BLK
447627,2014,2014,NJ,New Jersey,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,36.8,36.8,,,34.3,39.2,Race/Ethnicity,Hispanic,,POINT (-74.27369128799967 40.13057004800049),34,DIS,DIS1_0,CRDPREV,RACE,HIS
447631,2010,2010,DE,Delaware,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,31.3,31.3,,,29.8,32.8,Overall,Overall,,POINT (-75.57774116799965 39.008830667000495),10,DIS,DIS1_0,CRDPREV,OVERALL,OVR
447637,2014,2014,ME,Maine,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,33.5,33.5,,,32.2,34.8,Overall,Overall,,POINT (-68.98503133599962 45.254228894000505),23,DIS,DIS1_0,CRDPREV,OVERALL,OVR
447645,2019,2019,IL,Illinois,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,32.1,32.1,,,31.1,33.1,Gender,Female,,POINT (-88.99771017799969 40.48501028300046),17,DIS,DIS1_0,CRDPREV,GENDER,GENF
447650,2017,2017,PA,Pennsylvania,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,43.3,43.3,,,41.2,45.4,Race/Ethnicity,"Black, non-Hispanic",,POINT (-77.86070029399963 40.79373015200048),42,DIS,DIS1_0,CRDPREV,RACE,BLK
447654,2017,2017,MA,Massachusetts,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,31.3,31.3,,,30.5,32.1,Race/Ethnicity,"White, non-Hispanic",,POINT (-72.08269067499964 42.27687047000046),25,DIS,DIS1_0,CRDPREV,RACE,WHT
447656,2019,2019,IA,Iowa,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,30.8,30.8,,,29.9,31.7,Race/Ethnicity,"White, non-Hispanic",,POINT (-93.81649055599968 42.46940091300047),19,DIS,DIS1_0,CRDPREV,RACE,WHT
447657,2012,2012,VT,Vermont,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,POINT (-72.51764079099962 43.62538123900049),50,DIS,DIS1_0,CRDPREV,RACE,AIAN
447658,2017,2017,NJ,New Jersey,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,29.5,29.5,,,28.8,30.2,Race/Ethnicity,"White, non-Hispanic",,POINT (-74.27369128799967 40.13057004800049),34,DIS,DIS1_0,CRDPREV,RACE,WHT
447663,2018,2018,PA,Pennsylvania,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,32.1,32.1,,,31.7,32.5,Race/Ethnicity,"White, non-Hispanic",,POINT (-77.86070029399963 40.79373015200048),42,DIS,DIS1_0,CRDPREV,RACE,WHT
447664,2010,2010,VA,Virginia,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,33.4,33.4,,,32.3,34.6,Gender,Male,,POINT (-78.45789046299967 37.54268067400045),51,DIS,DIS1_0,CRDPREV,GENDER,GENM
447666,2012,2012,DE,Delaware,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,33.1,33.1,,,30.9,35.3,Gender,Female,,POINT (-75.57774116799965 39.008830667000495),10,DIS,DIS1_0,CRDPREV,GENDER,GENF
447674,2018,2018,TX,Texas,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,34.7,34.7,,,34.1,35.2,Race/Ethnicity,"White, non-Hispanic",,POINT (-99.42677020599967 31.827240407000488),48,DIS,DIS1_0,CRDPREV,RACE,WHT
447675,2015,2015,UT,Utah,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,36.3,36.3,,,30.1,42.4,Race/Ethnicity,Hispanic,,POINT (-111.58713063499971 39.360700171000474),49,DIS,DIS1_0,CRDPREV,RACE,HIS
447676,2019,2019,IL,Illinois,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,31.7,31.7,,,31.1,32.3,Overall,Overall,,POINT (-88.99771017799969 40.48501028300046),17,DIS,DIS1_0,CRDPREV,OVERALL,OVR
447686,2011,2011,MA,Massachusetts,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,39.8,39.8,,,35.2,44.4,Race/Ethnicity,"Black, non-Hispanic",,POINT (-72.08269067499964 42.27687047000046),25,DIS,DIS1_0,CRDPREV,RACE,BLK
447690,2011,2011,VA,Virginia,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,36.6,36.6,,,35.7,37.5,Gender,Female,,POINT (-78.45789046299967 37.54268067400045),51,DIS,DIS1_0,CRDPREV,GENDER,GENF
447691,2018,2018,ND,North Dakota,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,33.1,33.1,,,31.3,34.9,Race/Ethnicity,"White, non-Hispanic",,POINT (-100.11842104899966 47.47531977900047),38,DIS,DIS1_0,CRDPREV,RACE,WHT
447695,2017,2017,MA,Massachusetts,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,34.8,34.8,,,30.8,38.8,Race/Ethnicity,"Asian, non-Hispanic",,POINT (-72.08269067499964 42.27687047000046),25,DIS,DIS1_0,CRDPREV,RACE,ASN
447702,2014,2014,CO,Colorado,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,POINT (-106.13361092099967 38.843840757000464),8,DIS,DIS1_0,CRDPREV,RACE,AIAN
447705,2013,2013,MO,Missouri,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,40.9,40.9,,,38.3,43.5,Race/Ethnicity,"Black, non-Hispanic",,POINT (-92.56630005299968 38.635790776000476),29,DIS,DIS1_0,CRDPREV,RACE,BLK
447710,2016,2016,CT,Connecticut,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,31.7,31.7,,,30.9,32.5,Overall,Overall,,POINT (-72.64984095199964 41.56266102000046),9,DIS,DIS1_0,CRDPREV,OVERALL,OVR
447726,2016,2016,VT,Vermont,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,30.5,30.5,,,28.4,32.6,Gender,Female,,POINT (-72.51764079099962 43.62538123900049),50,DIS,DIS1_0,CRDPREV,GENDER,GENF
447728,2019,2019,CA,California,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,34.8,34.8,,,34.1,35.4,Gender,Female,,POINT (-120.99999953799971 37.63864012300047),6,DIS,DIS1_0,CRDPREV,GENDER,GENF
447731,2016,2016,NY,New York,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,34.7,34.7,,,34.2,35.2,Gender,Female,,POINT (-75.54397042699964 42.82700103200045),36,DIS,DIS1_0,CRDPREV,GENDER,GENF
447735,2017,2017,OH,Ohio,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,33.5,33.5,,,32.9,34.2,Gender,Male,,POINT (-82.40426005599966 40.06021014100048),39,DIS,DIS1_0,CRDPREV,GENDER,GENM
447742,2010,2010,GA,Georgia,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,41.0,41.0,,,40.0,42.1,Gender,Female,,POINT (-83.62758034599966 32.83968109300048),13,DIS,DIS1_0,CRDPREV,GENDER,GENF
447746,2010,2010,OH,Ohio,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,47.3,47.3,,,40.5,54.0,Race/Ethnicity,Hispanic,,POINT (-82.40426005599966 40.06021014100048),39,DIS,DIS1_0,CRDPREV,RACE,HIS
447749,2013,2013,MI,Michigan,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,POINT (-84.71439026999968 44.6613195430005),26,DIS,DIS1_0,CRDPREV,RACE,AIAN
447754,2010,2010,MT,Montana,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,POINT (-109.42442064499971 47.06652897200047),30,DIS,DIS1_0,CRDPREV,RACE,BLK
447762,2018,2018,TN,Tennessee,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,37.2,37.2,,,36.2,38.3,Gender,Female,,POINT (-85.77449091399967 35.68094058000048),47,DIS,DIS1_0,CRDPREV,GENDER,GENF
447763,2017,2017,MN,Minnesota,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,30.2,30.2,,,29.6,30.8,Race/Ethnicity,"White, non-Hispanic",,POINT (-94.79420050299967 46.35564873600049),27,DIS,DIS1_0,CRDPREV,RACE,WHT
447764,2014,2014,SD,South Dakota,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,POINT (-100.3735306369997 44.353130053000484),46,DIS,DIS1_0,CRDPREV,RACE,HIS
447771,2012,2012,MD,Maryland,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,30.8,30.8,,,29.7,31.9,Gender,Male,,POINT (-76.60926011099963 39.29058096400047),24,DIS,DIS1_0,CRDPREV,GENDER,GENM
447780,2016,2016,AK,Alaska,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,56.3,56.3,,,49.3,63.3,Race/Ethnicity,American Indian or Alaska Native,,POINT (-147.72205903599973 64.84507995700051),2,DIS,DIS1_0,CRDPREV,RACE,AIAN
447782,2014,2014,VT,Vermont,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,POINT (-72.51764079099962 43.62538123900049),50,DIS,DIS1_0,CRDPREV,RACE,HIS
447786,2019,2019,WY,Wyoming,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,37.1,37.1,,,21.6,52.6,Race/Ethnicity,Hispanic,,POINT (-108.10983035299967 43.23554134300048),56,DIS,DIS1_0,CRDPREV,RACE,HIS
447789,2013,2013,KY,Kentucky,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,41.7,41.7,,,36.9,46.5,Race/Ethnicity,"Black, non-Hispanic",,POINT (-84.77497104799966 37.645970271000465),21,DIS,DIS1_0,CRDPREV,RACE,BLK
447794,2014,2014,MN,Minnesota,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,30.8,30.8,,,29.9,31.6,Gender,Female,,POINT (-94.79420050299967 46.35564873600049),27,DIS,DIS1_0,CRDPREV,GENDER,GENF
447795,2011,2011,AZ,Arizona,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,39.6,39.6,,,37.3,42.0,Race/Ethnicity,Hispanic,,POINT (-111.76381127699972 34.865970280000454),4,DIS,DIS1_0,CRDPREV,RACE,HIS
447796,2019,2019,KY,Kentucky,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,28.7,28.7,,,18.6,38.8,Race/Ethnicity,Hispanic,,POINT (-84.77497104799966 37.645970271000465),21,DIS,DIS1_0,CRDPREV,RACE,HIS
447798,2016,2016,VA,Virginia,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,32.6,32.6,,,32.0,33.2,Overall,Overall,,POINT (-78.45789046299967 37.54268067400045),51,DIS,DIS1_0,CRDPREV,OVERALL,OVR
447799,2011,2011,SD,South Dakota,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,35.4,35.4,,,33.3,37.5,Overall,Overall,,POINT (-100.3735306369997 44.353130053000484),46,DIS,DIS1_0,CRDPREV,OVERALL,OVR
447802,2010,2010,KS,Kansas,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,44.9,44.9,,,36.0,53.9,Race/Ethnicity,Hispanic,,POINT (-98.20078122699965 38.34774030000045),20,DIS,DIS1_0,CRDPREV,RACE,HIS
447805,2019,2019,AK,Alaska,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,31.6,31.6,,,26.8,36.4,Gender,Female,,POINT (-147.72205903599973 64.84507995700051),2,DIS,DIS1_0,CRDPREV,GENDER,GENF
447807,2012,2012,MT,Montana,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Asian, non-Hispanic",,POINT (-109.42442064499971 47.06652897200047),30,DIS,DIS1_0,CRDPREV,RACE,ASN
447809,2016,2016,KS,Kansas,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,34.6,34.6,,,33.7,35.5,Race/Ethnicity,"White, non-Hispanic",,POINT (-98.20078122699965 38.34774030000045),20,DIS,DIS1_0,CRDPREV,RACE,WHT
447812,2018,2018,DE,Delaware,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,30.9,30.9,,,28.8,33.0,Gender,Female,,POINT (-75.57774116799965 39.008830667000495),10,DIS,DIS1_0,CRDPREV,GENDER,GENF
447817,2016,2016,OK,Oklahoma,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,42.1,42.1,,,41.2,43.0,Overall,Overall,,POINT (-97.52107021399968 35.47203135600046),40,DIS,DIS1_0,CRDPREV,OVERALL,OVR
447825,2016,2016,NV,Nevada,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,36.2,36.2,,,34.6,37.7,Gender,Male,,POINT (-117.07184056399967 39.493240390000494),32,DIS,DIS1_0,CRDPREV,GENDER,GENM
447826,2014,2014,SC,South Carolina,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,35.4,35.4,,,24.1,46.7,Race/Ethnicity,Hispanic,,POINT (-81.04537120699968 33.998821303000454),45,DIS,DIS1_0,CRDPREV,RACE,HIS
447832,2014,2014,CA,California,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,35.7,35.7,,,35.4,36.0,Overall,Overall,,POINT (-120.99999953799971 37.63864012300047),6,DIS,DIS1_0,CRDPREV,OVERALL,OVR
447833,2011,2011,TX,Texas,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,47.2,47.2,,,45.9,48.5,Race/Ethnicity,Hispanic,,POINT (-99.42677020599967 31.827240407000488),48,DIS,DIS1_0,CRDPREV,RACE,HIS
447836,2011,2011,ID,Idaho,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,41.1,41.1,,,38.6,43.5,Gender,Male,,POINT (-114.3637300419997 43.682630005000476),16,DIS,DIS1_0,CRDPREV,GENDER,GENM
447837,2015,2015,WY,Wyoming,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Asian, non-Hispanic",,POINT (-108.10983035299967 43.23554134300048),56,DIS,DIS1_0,CRDPREV,RACE,ASN
447840,2017,2017,NM,New Mexico,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,POINT (-106.24058098499967 34.52088095200048),35,DIS,DIS1_0,CRDPREV,RACE,BLK
447846,2016,2016,AR,Arkansas,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,40.4,40.4,,,39.3,41.5,Overall,Overall,,POINT (-92.27449074299966 34.74865012400045),5,DIS,DIS1_0,CRDPREV,OVERALL,OVR
447849,2011,2011,AL,Alabama,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,42.8,42.8,,,41.8,43.8,Gender,Female,,POINT (-86.63186076199969 32.84057112200048),1,DIS,DIS1_0,CRDPREV,GENDER,GENF
447850,2013,2013,HI,Hawaii,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,34.5,34.5,,,32.5,36.5,Gender,Male,,POINT (-157.85774940299973 21.304850435000446),15,DIS,DIS1_0,CRDPREV,GENDER,GENM
447852,2012,2012,WA,Washington,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,35.2,35.2,,,34.1,36.2,Gender,Female,,POINT (-120.47001078999972 47.52227862900048),53,DIS,DIS1_0,CRDPREV,GENDER,GENF
447854,2015,2015,IA,Iowa,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,32.6,32.6,,,31.8,33.4,Race/Ethnicity,"White, non-Hispanic",,POINT (-93.81649055599968 42.46940091300047),19,DIS,DIS1_0,CRDPREV,RACE,WHT
